x,y
2.87611,4.57229
2.84191,4.66626
2.80771,4.76023
2.77351,4.85419
2.73931,4.94816
2.7051,5.04213
3.76537,2.22909
3.76537,2.32909
3.76537,2.42909
3.76537,2.52909
3.76537,2.62909
3.76537,2.72909
3.76537,2.82909
3.76537,2.92909
3.76537,3.02909
3.15216,2.06775
3.11796,2.16172
3.08375,2.25569
4.13141,1.89927
4.22989,1.91664
4.32837,1.934
4.42685,1.95137
4.52533,1.96873
4.62381,1.9861
4.72229,2.00346
4.82077,2.02083
4.91925,2.03819
5.01773,2.05556
3.15991,2.05851
3.07331,2.10851
3.94632,2.13833
4.0106,2.21493
4.07488,2.29153
4.13916,2.36814
4.20344,2.44474
4.26772,2.52135
4.332,2.59795
4.39627,2.67456
4.46055,2.75116
4.52483,2.82777
4.58911,2.90437
4.65339,2.98097
4.71767,3.05758
4.78195,3.13418
4.84623,3.21079
4.91051,3.28739
4.97478,3.364
5.03906,3.4406
3.85197,2.17909
3.91625,2.25569
3.98053,2.33229
4.0448,2.4089
4.10908,2.4855
4.17336,2.56211
4.23764,2.63871
4.30192,2.71532
4.3662,2.79192
4.43048,2.86853
4.49476,2.94513
4.55903,3.02173
4.62331,3.09834
4.68759,3.17494
4.75187,3.25155
4.81615,3.32815
4.88043,3.40476
4.94471,3.48136
5.00899,3.55797
3.82964,2.20569
3.86385,2.29966
3.89805,2.39363
3.93225,2.4876
3.96645,2.58157
4.00065,2.67554
4.03486,2.76951
4.06906,2.86348
4.10326,2.95744
3.66688,2.25851
3.66688,2.35851
3.66688,2.45851
3.66688,2.55851
3.66688,2.65851
3.66688,2.75851
3.66688,2.85851
3.66688,2.95851
3.66688,3.05851
3.73116,2.23512
3.73116,2.33512
3.73116,2.43512
3.73116,2.53512
3.73116,2.63512
3.73116,2.73512
3.73116,2.83512
3.73116,2.93512
3.73116,3.03512
3.23463,2.12909
3.23463,2.22909
3.23463,2.32909
3.23463,2.42909
3.23463,2.52909
3.23463,2.62909
3.23463,2.72909
3.23463,2.82909
3.23463,2.92909
3.23463,3.02909
3.23463,3.12909
3.23463,3.22909
3.23463,3.32909
3.23463,3.42909
3.23463,3.52909
3.23463,3.62909
3.23463,3.72909
3.23463,3.82909
3.23463,3.92909
3.23463,4.02909
3.23463,4.12909
3.23463,4.22909
3.23463,4.32909
3.23463,4.42909
3.23463,4.52909
3.23463,4.62909
3.23463,4.72909
3.23463,4.82909
3.23463,4.92909
3.23463,5.02909
3.73116,2.23512
3.79544,2.31172
3.85972,2.38833
3.924,2.46493
3.98828,2.54153
4.05256,2.61814
4.11684,2.69474
4.18111,2.77135
4.24539,2.84795
4.30967,2.92456
4.37395,3.00116
4.43823,3.07777
4.50251,3.15437
4.56679,3.23097
4.63107,3.30758
4.69534,3.38418
4.75962,3.46079
4.8239,3.53739
4.88818,3.614
4.95246,3.6906
5.01674,3.76721
3.23463,2.12909
3.20043,2.22306
3.16623,2.31702
3.63681,2.27588
3.67101,2.36985
3.70521,2.46382
3.73941,2.55778
3.77362,2.65175
3.80782,2.74572
3.84202,2.83969
3.87622,2.93366
3.94632,2.13833
3.98053,2.23229
4.01473,2.32626
4.04893,2.42023
4.08313,2.5142
4.11733,2.60817
4.15154,2.70214
4.18574,2.79611
4.21994,2.89008
4.25414,2.98405
3.67101,2.26985
3.67101,2.36985
3.67101,2.46985
3.67101,2.56985
3.67101,2.66985
3.67101,2.76985
3.67101,2.86985
3.67101,2.96985
3.67101,3.06985
3.4316,2.27588
3.4316,2.37588
3.4316,2.47588
3.4316,2.57588
3.4316,2.67588
3.4316,2.77588
3.4316,2.87588
3.4316,2.97588
3.4316,3.07588
3.4316,3.17588
3.4316,3.27588
3.4316,3.37588
3.39739,2.26985
3.36319,2.36382
3.32899,2.45778
3.29479,2.55175
3.26059,2.64572
3.22638,2.73969
3.19218,2.83366
3.15798,2.92763
3.12378,3.0216
3.08958,3.11557
3.05537,3.20954
3.02117,3.30351
2.98697,3.39748
2.95277,3.49145
2.91857,3.58542
2.88436,3.67939
2.85016,3.77335
2.81596,3.86732
2.78176,3.96129
2.74756,4.05526
2.71335,4.14923
2.67915,4.2432
2.64495,4.33717
2.61075,4.43114
2.57655,4.52511
2.54234,4.61908
2.50814,4.71305
2.47394,4.80702
2.43974,4.90099
2.40554,4.99495
2.37133,5.08892
3.46167,2.24645
3.52595,2.32306
3.59023,2.39966
3.65451,2.47626
3.71879,2.55287
3.78307,2.62947
3.84735,2.70608
3.91162,2.78268
3.9759,2.85929
4.04018,2.93589
3.60261,2.28191
3.63681,2.37588
3.67101,2.46985
3.70521,2.56382
3.73941,2.65778
3.77362,2.75175
3.80782,2.84572
3.84202,2.93969
3.86385,2.19966
3.89805,2.29363
3.93225,2.3876
3.96645,2.48157
4.00065,2.57554
4.03486,2.66951
4.06906,2.76348
4.10326,2.85744
4.13746,2.95141
3.70109,2.24042
3.73529,2.33439
3.76949,2.42836
3.80369,2.52233
3.83789,2.6163
3.8721,2.71027
3.9063,2.80424
3.9405,2.8982
3.9747,2.99217
3.89392,2.18229
3.9582,2.2589
4.02248,2.3355
4.08676,2.41211
4.15104,2.48871
4.21532,2.56532
4.2796,2.64192
4.34387,2.71853
4.40815,2.79513
4.47243,2.87173
4.53671,2.94834
4.60099,3.02494
4.66527,3.10155
4.72955,3.17815
4.79383,3.25476
4.8581,3.33136
4.92238,3.40797
4.98666,3.48457
5.05094,3.56117
3.4316,2.27588
3.4316,2.37588
3.4316,2.47588
3.4316,2.57588
3.4316,2.67588
3.4316,2.77588
3.4316,2.87588
3.4316,2.97588
3.4316,3.07588
3.4316,3.17588
3.4316,3.27588
3.4316,3.37588
3.87017,2.14115
3.87017,2.24115
3.87017,2.34115
3.87017,2.44115
3.87017,2.54115
3.87017,2.64115
3.87017,2.74115
3.87017,2.84115
3.87017,2.94115
3.62856,2.22909
3.69284,2.30569
3.75712,2.38229
3.82139,2.4589
3.88567,2.5355
3.94995,2.61211
4.01423,2.68871
4.07851,2.76532
4.14279,2.84192
4.20707,2.91853
4.27135,2.99513
3.73116,2.23512
3.73116,2.33512
3.73116,2.43512
3.73116,2.53512
3.73116,2.63512
3.73116,2.73512
3.73116,2.83512
3.73116,2.93512
3.73116,3.03512
3.76537,2.22909
3.82964,2.30569
3.89392,2.38229
3.9582,2.4589
4.02248,2.5355
4.08676,2.61211
4.15104,2.68871
4.21532,2.76532
4.2796,2.84192
4.34387,2.91853
4.40815,2.99513
4.47243,3.07173
4.53671,3.14834
4.60099,3.22494
4.66527,3.30155
4.72955,3.37815
4.79383,3.45476
4.8581,3.53136
4.92238,3.60797
4.98666,3.68457
5.05094,3.76117
3.79957,2.22306
3.86385,2.29966
3.92813,2.37626
3.9924,2.45287
4.05668,2.52947
4.12096,2.60608
4.18524,2.68268
4.24952,2.75929
4.3138,2.83589
4.37808,2.9125
4.44236,2.9891
4.50663,3.0657
4.57091,3.14231
4.63519,3.21891
4.69947,3.29552
4.76375,3.37212
4.82803,3.44873
4.89231,3.52533
4.95659,3.60194
5.02086,3.67854
3.4316,2.27588
3.39739,2.36985
3.36319,2.46382
3.32899,2.55778
3.29479,2.65175
3.26059,2.74572
3.22638,2.83969
3.19218,2.93366
3.15798,3.02763
3.12378,3.1216
3.08958,3.21557
3.05537,3.30954
3.02117,3.40351
2.98697,3.49748
2.95277,3.59145
2.91857,3.68542
2.88436,3.77939
2.85016,3.87335
2.81596,3.96732
2.78176,4.06129
2.74756,4.15526
2.71335,4.24923
2.67915,4.3432
2.64495,4.43717
2.61075,4.53114
2.57655,4.62511
2.54234,4.71908
2.50814,4.81305
2.47394,4.90702
2.43974,5.00099
3.29891,2.15248
3.29891,2.25248
3.29891,2.35248
3.29891,2.45248
3.29891,2.55248
3.29891,2.65248
3.29891,2.75248
3.29891,2.85248
3.29891,2.95248
3.29891,3.05248
3.29891,3.15248
3.29891,3.25248
3.29891,3.35248
3.29891,3.45248
3.29891,3.55248
3.29891,3.65248
3.29891,3.75248
3.29891,3.85248
3.29891,3.95248
3.29891,4.05248
3.29891,4.15248
3.29891,4.25248
3.29891,4.35248
3.29891,4.45248
3.29891,4.55248
3.29891,4.65248
3.29891,4.75248
3.29891,4.85248
3.29891,4.95248
3.29891,5.05248
3.76537,2.22909
3.79957,2.32306
3.83377,2.41702
3.86797,2.51099
3.90217,2.60496
3.93638,2.69893
3.97058,2.7929
4.00478,2.88687
4.03898,2.98084
3.36319,2.27588
3.32899,2.36985
3.29479,2.46382
3.26059,2.55778
3.22638,2.65175
3.19218,2.74572
3.15798,2.83969
3.12378,2.93366
3.08958,3.02763
3.05537,3.1216
3.02117,3.21557
2.98697,3.30954
2.95277,3.40351
2.91857,3.49748
2.88436,3.59145
2.85016,3.68542
2.81596,3.77939
2.78176,3.87335
2.74756,3.96732
2.71335,4.06129
2.67915,4.15526
2.64495,4.24923
2.61075,4.3432
2.57655,4.43717
2.54234,4.53114
2.50814,4.62511
2.47394,4.71908
2.43974,4.81305
2.40554,4.90702
2.37133,5.00099
3.36319,2.27588
3.32899,2.36985
3.29479,2.46382
3.26059,2.55778
3.22638,2.65175
3.19218,2.74572
3.15798,2.83969
3.12378,2.93366
3.08958,3.02763
3.05537,3.1216
3.02117,3.21557
2.98697,3.30954
2.95277,3.40351
2.91857,3.49748
2.88436,3.59145
2.85016,3.68542
2.81596,3.77939
2.78176,3.87335
2.74756,3.96732
2.71335,4.06129
2.67915,4.15526
2.64495,4.24923
2.61075,4.3432
2.57655,4.43717
2.54234,4.53114
2.50814,4.62511
2.47394,4.71908
2.43974,4.81305
2.40554,4.90702
2.37133,5.00099
3.56428,2.25248
3.62856,2.32909
3.69284,2.40569
3.75712,2.48229
3.82139,2.5589
3.88567,2.6355
3.94995,2.71211
4.01423,2.78871
4.07851,2.86532
4.14279,2.94192
3.25064,2.08512
3.21644,2.17909
3.18223,2.27306
3.14803,2.36702
3.20456,2.11172
3.14028,2.18833
3.076,2.26493
3.66276,2.23512
3.72704,2.31172
3.79132,2.38833
3.8556,2.46493
3.91987,2.54153
3.98415,2.61814
4.04843,2.69474
4.11271,2.77135
4.17699,2.84795
4.24127,2.92456
4.30555,3.00116
3.73116,2.22306
3.69696,2.31702
3.66276,2.41099
3.62856,2.50496
3.59436,2.59893
3.56015,2.6929
3.52595,2.78687
3.49175,2.88084
3.45755,2.97481
3.42335,3.06878
3.38914,3.16275
3.35494,3.25672
3.32074,3.35069
3.28654,3.44466
3.25234,3.53862
3.21813,3.63259
3.18393,3.72656
3.14973,3.82053
3.11553,3.9145
3.08133,4.00847
3.04712,4.10244
3.01292,4.19641
2.97872,4.29038
2.94452,4.38435
2.91032,4.47832
2.87611,4.57229
2.84191,4.66626
2.80771,4.76023
2.77351,4.85419
2.73931,4.94816
2.7051,5.04213
3.79957,2.22306
3.83377,2.31702
3.86797,2.41099
3.90217,2.50496
3.93638,2.59893
3.97058,2.6929
4.00478,2.78687
4.03898,2.88084
4.07318,2.97481
3.36732,2.25248
3.30304,2.32909
3.23876,2.40569
3.17448,2.48229
3.31492,2.20851
3.22831,2.25851
3.14171,2.30851
3.96865,2.11172
4.00285,2.20569
4.03705,2.29966
4.07125,2.39363
4.10546,2.4876
4.13966,2.58157
4.17386,2.67554
4.20806,2.76951
4.24226,2.86348
4.27647,2.95744
4.31067,3.05141
4.14329,1.79718
4.24177,1.81454
4.34025,1.83191
4.43873,1.84927
4.53721,1.86664
4.63569,1.884
4.73417,1.90137
4.83265,1.91873
4.93113,1.9361
5.02961,1.95346
3.5,2.27588
3.4658,2.36985
3.4316,2.46382
3.39739,2.55778
3.36319,2.65175
3.32899,2.74572
3.29479,2.83969
3.26059,2.93366
3.22638,3.02763
3.19218,3.1216
3.15798,3.21557
3.12378,3.30954
3.08958,3.40351
3.05537,3.49748
3.02117,3.59145
2.98697,3.68542
2.95277,3.77939
2.91857,3.87335
2.88436,3.96732
2.85016,4.06129
2.81596,4.15526
2.78176,4.24923
2.74756,4.3432
2.71335,4.43717
2.67915,4.53114
2.64495,4.62511
2.61075,4.71908
2.57655,4.81305
2.54234,4.90702
2.50814,5.00099
3.86604,2.11775
3.93032,2.19436
3.9946,2.27096
4.05888,2.34757
4.12316,2.42417
4.18744,2.50077
4.25171,2.57738
4.31599,2.65398
4.38027,2.73059
4.44455,2.80719
4.50883,2.8838
4.57311,2.9604
4.63739,3.03701
4.70167,3.11361
4.76594,3.19021
4.83022,3.26682
4.8945,3.34342
4.95878,3.42003
5.02306,3.49663
3.4658,2.26985
3.5,2.36382
3.5342,2.45778
3.5684,2.55175
3.60261,2.64572
3.63681,2.73969
3.67101,2.83366
3.70521,2.92763
3.73941,3.0216
3.60261,2.28191
3.63681,2.37588
3.67101,2.46985
3.70521,2.56382
3.73941,2.65778
3.77362,2.75175
3.80782,2.84572
3.84202,2.93969
3.63681,2.26382
3.67101,2.35778
3.70521,2.45175
3.73941,2.54572
3.77362,2.63969
3.80782,2.73366
3.84202,2.82763
3.87622,2.9216
3.4316,2.26382
3.39739,2.35778
3.36319,2.45175
3.32899,2.54572
3.29479,2.63969
3.26059,2.73366
3.22638,2.82763
3.19218,2.9216
3.15798,3.01557
3.12378,3.10954
3.08958,3.20351
3.05537,3.29748
3.02117,3.39145
2.98697,3.48542
2.95277,3.57939
2.91857,3.67335
2.88436,3.76732
2.85016,3.86129
2.81596,3.95526
2.78176,4.04923
2.74756,4.1432
2.71335,4.23717
2.67915,4.33114
2.64495,4.42511
2.61075,4.51908
2.57655,4.61305
2.54234,4.70702
2.50814,4.80099
2.47394,4.89495
2.43974,4.98892
2.40554,5.08289
3.4658,2.26985
3.4658,2.36985
3.4658,2.46985
3.4658,2.56985
3.4658,2.66985
3.4658,2.76985
3.4658,2.86985
3.4658,2.96985
3.4658,3.06985
3.4658,3.16985
3.4658,3.26985
3.81777,2.13191
3.91625,2.14927
4.01473,2.16664
4.11321,2.184
4.21169,2.20137
4.31017,2.21873
4.40865,2.2361
4.50713,2.25346
4.60561,2.27083
4.70409,2.28819
4.80257,2.30556
4.90105,2.32292
4.99954,2.34029
5.09802,2.35765
3.84009,2.15851
3.92669,2.20851
4.01329,2.25851
4.0999,2.30851
4.1865,2.35851
4.2731,2.40851
4.35971,2.45851
4.44631,2.50851
4.53291,2.55851
4.61951,2.60851
4.70612,2.65851
4.79272,2.70851
4.87932,2.75851
4.96592,2.80851
5.05253,2.85851
3.96865,2.05851
4.06713,2.07588
4.16561,2.09324
4.26409,2.11061
4.36257,2.12797
4.46105,2.14534
4.55953,2.1627
4.65801,2.18007
4.75649,2.19743
4.85497,2.2148
4.95346,2.23216
5.05194,2.24953
3.4658,2.28191
3.4316,2.37588
3.39739,2.46985
3.36319,2.56382
3.32899,2.65778
3.29479,2.75175
3.26059,2.84572
3.22638,2.93969
3.19218,3.03366
3.15798,3.12763
3.12378,3.2216
3.08958,3.31557
3.05537,3.40954
3.02117,3.50351
2.98697,3.59748
2.95277,3.69145
2.91857,3.78542
2.88436,3.87939
2.85016,3.97335
2.81596,4.06732
2.78176,4.16129
2.74756,4.25526
2.71335,4.34923
2.67915,4.4432
2.64495,4.53717
2.61075,4.63114
2.57655,4.72511
2.54234,4.81908
2.50814,4.91305
2.47394,5.00702
3.70109,2.25248
3.70109,2.35248
3.70109,2.45248
3.70109,2.55248
3.70109,2.65248
3.70109,2.75248
3.70109,2.85248
3.70109,2.95248
3.70109,3.05248
3.5342,2.26985
3.5,2.36382
3.4658,2.45778
3.4316,2.55175
3.39739,2.64572
3.36319,2.73969
3.32899,2.83366
3.29479,2.92763
3.26059,3.0216
3.22638,3.11557
3.19218,3.20954
3.15798,3.30351
3.12378,3.39748
3.08958,3.49145
3.05537,3.58542
3.02117,3.67939
2.98697,3.77335
2.95277,3.86732
2.91857,3.96129
2.88436,4.05526
2.85016,4.14923
2.81596,4.2432
2.78176,4.33717
2.74756,4.43114
2.71335,4.52511
2.67915,4.61908
2.64495,4.71305
2.61075,4.80702
2.57655,4.90099
2.54234,4.99495
2.50814,5.08892
3.63681,2.26382
3.67101,2.35778
3.70521,2.45175
3.73941,2.54572
3.77362,2.63969
3.80782,2.73366
3.84202,2.82763
3.87622,2.9216
3.5342,2.26985
3.5684,2.36382
3.60261,2.45778
3.63681,2.55175
3.67101,2.64572
3.70521,2.73969
3.73941,2.83366
3.77362,2.92763
3.80782,3.0216
3.29891,2.15248
3.29891,2.25248
3.29891,2.35248
3.29891,2.45248
3.29891,2.55248
3.29891,2.65248
3.29891,2.75248
3.29891,2.85248
3.29891,2.95248
3.29891,3.05248
3.29891,3.15248
3.29891,3.25248
3.29891,3.35248
3.29891,3.45248
3.29891,3.55248
3.29891,3.65248
3.29891,3.75248
3.29891,3.85248
3.29891,3.95248
3.29891,4.05248
3.29891,4.15248
3.29891,4.25248
3.29891,4.35248
3.29891,4.45248
3.29891,4.55248
3.29891,4.65248
3.29891,4.75248
3.29891,4.85248
3.29891,4.95248
3.29891,5.05248
3.4316,2.27588
3.39739,2.36985
3.36319,2.46382
3.32899,2.55778
3.29479,2.65175
3.26059,2.74572
3.22638,2.83969
3.19218,2.93366
3.15798,3.02763
3.12378,3.1216
3.08958,3.21557
3.05537,3.30954
3.02117,3.40351
2.98697,3.49748
2.95277,3.59145
2.91857,3.68542
2.88436,3.77939
2.85016,3.87335
2.81596,3.96732
2.78176,4.06129
2.74756,4.15526
2.71335,4.24923
2.67915,4.3432
2.64495,4.43717
2.61075,4.53114
2.57655,4.62511
2.54234,4.71908
2.50814,4.81305
2.47394,4.90702
2.43974,5.00099
3.20043,2.12306
3.16623,2.21702
3.13203,2.31099
3.60261,2.28191
3.63681,2.37588
3.67101,2.46985
3.70521,2.56382
3.73941,2.65778
3.77362,2.75175
3.80782,2.84572
3.84202,2.93969
3.18636,2.07378
3.12208,2.15039
3.0578,2.22699
3.5342,2.22306
3.46992,2.29966
3.40564,2.37626
3.34137,2.45287
3.27709,2.52947
3.21281,2.60608
3.14853,2.68268
3.4316,2.26382
3.4316,2.36382
3.4316,2.46382
3.4316,2.56382
3.4316,2.66382
3.4316,2.76382
3.4316,2.86382
3.4316,2.96382
3.4316,3.06382
3.4316,3.16382
3.4316,3.26382
3.4316,3.36382
4.16561,1.8053
4.26409,1.78794
4.36257,1.77057
4.46105,1.75321
4.55953,1.73584
4.65801,1.71848
4.75649,1.70111
4.85497,1.68375
4.95346,1.66638
5.05194,1.64902
4.06713,1.92267
4.15373,1.97267
4.24033,2.02267
4.32694,2.07267
4.41354,2.12267
4.50014,2.17267
4.58674,2.22267
4.67335,2.27267
4.75995,2.32267
4.84655,2.37267
4.93315,2.42267
5.01976,2.47267
3.4316,2.27588
3.39739,2.36985
3.36319,2.46382
3.32899,2.55778
3.29479,2.65175
3.26059,2.74572
3.22638,2.83969
3.19218,2.93366
3.15798,3.02763
3.12378,3.1216
3.08958,3.21557
3.05537,3.30954
3.02117,3.40351
2.98697,3.49748
2.95277,3.59145
2.91857,3.68542
2.88436,3.77939
2.85016,3.87335
2.81596,3.96732
2.78176,4.06129
2.74756,4.15526
2.71335,4.24923
2.67915,4.3432
2.64495,4.43717
2.61075,4.53114
2.57655,4.62511
2.54234,4.71908
2.50814,4.81305
2.47394,4.90702
2.43974,5.00099
3.29891,2.15248
3.29891,2.25248
3.29891,2.35248
3.29891,2.45248
3.29891,2.55248
3.29891,2.65248
3.29891,2.75248
3.29891,2.85248
3.29891,2.95248
3.29891,3.05248
3.29891,3.15248
3.29891,3.25248
3.29891,3.35248
3.29891,3.45248
3.29891,3.55248
3.29891,3.65248
3.29891,3.75248
3.29891,3.85248
3.29891,3.95248
3.29891,4.05248
3.29891,4.15248
3.29891,4.25248
3.29891,4.35248
3.29891,4.45248
3.29891,4.55248
3.29891,4.65248
3.29891,4.75248
3.29891,4.85248
3.29891,4.95248
3.29891,5.05248
3.5,2.27588
3.5,2.37588
3.5,2.47588
3.5,2.57588
3.5,2.67588
3.5,2.77588
3.5,2.87588
3.5,2.97588
3.5,3.07588
3.5,3.17588
3.91625,2.10248
4.01473,2.11985
4.11321,2.13721
4.21169,2.15458
4.31017,2.17194
4.40865,2.18931
4.50713,2.20667
4.60561,2.22404
4.70409,2.2414
4.80257,2.25876
4.90105,2.27613
4.99954,2.29349
5.09802,2.31086
3.77944,2.16775
3.84372,2.24436
3.908,2.32096
3.97228,2.39757
4.03655,2.47417
4.10083,2.55077
4.16511,2.62738
4.22939,2.70398
4.29367,2.78059
4.35795,2.85719
4.42223,2.9338
4.48651,3.0104
4.55078,3.08701
4.61506,3.16361
4.67934,3.24021
4.74362,3.31682
4.8079,3.39342
4.87218,3.47003
4.93646,3.54663
5.00074,3.62324
3.43572,2.25248
3.46992,2.34645
3.50413,2.44042
3.53833,2.53439
3.57253,2.62836
3.60673,2.72233
3.64093,2.8163
3.67514,2.91027
3.70934,3.00424
3.11796,2.06172
3.08375,2.15569
4.00648,2.1036
4.07076,2.1802
4.13503,2.2568
4.19931,2.33341
4.26359,2.41001
4.32787,2.48662
4.39215,2.56322
4.45643,2.63983
4.52071,2.71643
4.58499,2.79304
4.64926,2.86964
4.71354,2.94624
4.77782,3.02285
4.8421,3.09945
4.90638,3.17606
4.97066,3.25266
5.03494,3.32927
3.92669,2.10851
4.01329,2.15851
4.0999,2.20851
4.1865,2.25851
4.2731,2.30851
4.35971,2.35851
4.44631,2.40851
4.53291,2.45851
4.61951,2.50851
4.70612,2.55851
4.79272,2.60851
4.87932,2.65851
4.96592,2.70851
5.05253,2.75851
3.63681,2.27588
3.63681,2.37588
3.63681,2.47588
3.63681,2.57588
3.63681,2.67588
3.63681,2.77588
3.63681,2.87588
3.63681,2.97588
3.63681,3.07588
3.60261,2.28191
3.60261,2.38191
3.60261,2.48191
3.60261,2.58191
3.60261,2.68191
3.60261,2.78191
3.60261,2.88191
3.60261,2.98191
3.60261,3.08191
3.63268,2.25248
3.66688,2.34645
3.70109,2.44042
3.73529,2.53439
3.76949,2.62836
3.80369,2.72233
3.83789,2.8163
3.8721,2.91027
3.9063,3.00424
3.63268,2.25248
3.59848,2.34645
3.56428,2.44042
3.53008,2.53439
3.49587,2.62836
3.46167,2.72233
3.42747,2.8163
3.39327,2.91027
3.35907,3.00424
3.32486,3.0982
3.29066,3.19217
3.25646,3.28614
3.22226,3.38011
3.18806,3.47408
3.15385,3.56805
3.11965,3.66202
3.08545,3.75599
3.05125,3.84996
3.01705,3.94393
2.98284,4.0379
2.94864,4.13187
2.91444,4.22584
2.88024,4.31981
2.84604,4.41377
2.81183,4.50774
2.77763,4.60171
2.74343,4.69568
2.70923,4.78965
2.67503,4.88362
2.64082,4.97759
2.60662,5.07156
3.70109,2.25248
3.70109,2.35248
3.70109,2.45248
3.70109,2.55248
3.70109,2.65248
3.70109,2.75248
3.70109,2.85248
3.70109,2.95248
3.70109,3.05248
3.5,2.28794
3.5,2.38794
3.5,2.48794
3.5,2.58794
3.5,2.68794
3.5,2.78794
3.5,2.88794
3.5,2.98794
3.5,3.08794
3.5,3.18794
3.70521,2.26382
3.70521,2.36382
3.70521,2.46382
3.70521,2.56382
3.70521,2.66382
3.70521,2.76382
3.70521,2.86382
3.70521,2.96382
3.70521,3.06382
3.76537,2.22909
3.76537,2.32909
3.76537,2.42909
3.76537,2.52909
3.76537,2.62909
3.76537,2.72909
3.76537,2.82909
3.76537,2.92909
3.76537,3.02909
3.0578,2.02699
2.99352,2.1036
4.05112,2.05039
4.13773,2.10039
4.22433,2.15039
4.31093,2.20039
4.39753,2.25039
4.48414,2.30039
4.57074,2.35039
4.65734,2.40039
4.74395,2.45039
4.83055,2.50039
4.91715,2.55039
5.00375,2.60039
3.82552,2.19436
3.85972,2.28833
3.89392,2.38229
3.92813,2.47626
3.96233,2.57023
3.99653,2.6642
4.03073,2.75817
4.06493,2.85214
4.09914,2.94611
3.81777,2.18512
3.90437,2.23512
3.99097,2.28512
4.07757,2.33512
4.16418,2.38512
4.25078,2.43512
4.33738,2.48512
4.42398,2.53512
4.51059,2.58512
4.59719,2.63512
4.68379,2.68512
4.77039,2.73512
4.857,2.78512
4.9436,2.83512
5.0302,2.88512
3.62856,2.22909
3.69284,2.30569
3.75712,2.38229
3.82139,2.4589
3.88567,2.5355
3.94995,2.61211
4.01423,2.68871
4.07851,2.76532
4.14279,2.84192
4.20707,2.91853
4.27135,2.99513
3.79544,2.21172
3.79544,2.31172
3.79544,2.41172
3.79544,2.51172
3.79544,2.61172
3.79544,2.71172
3.79544,2.81172
3.79544,2.91172
3.79544,3.01172
3.79544,2.21172
3.82964,2.30569
3.86385,2.39966
3.89805,2.49363
3.93225,2.5876
3.96645,2.68157
4.00065,2.77554
4.03486,2.86951
4.06906,2.96348
3.73116,2.22306
3.76537,2.31702
3.79957,2.41099
3.83377,2.50496
3.86797,2.59893
3.90217,2.6929
3.93638,2.78687
3.97058,2.88084
4.00478,2.97481
3.67101,2.26985
3.67101,2.36985
3.67101,2.46985
3.67101,2.56985
3.67101,2.66985
3.67101,2.76985
3.67101,2.86985
3.67101,2.96985
3.67101,3.06985
3.33312,2.15851
3.29891,2.25248
3.26471,2.34645
3.23051,2.44042
3.19631,2.53439
3.36319,2.17588
3.36319,2.27588
3.36319,2.37588
3.36319,2.47588
3.36319,2.57588
3.36319,2.67588
3.36319,2.77588
3.36319,2.87588
3.36319,2.97588
3.36319,3.07588
3.36319,3.17588
3.36319,3.27588
3.36319,3.37588
3.36319,3.47588
3.36319,3.57588
3.36319,3.67588
3.36319,3.77588
3.36319,3.87588
3.36319,3.97588
3.36319,4.07588
3.36319,4.17588
3.36319,4.27588
3.36319,4.37588
3.36319,4.47588
3.36319,4.57588
3.36319,4.67588
3.36319,4.77588
3.36319,4.87588
3.36319,4.97588
3.36319,5.07588
3.4316,2.27588
3.39739,2.36985
3.36319,2.46382
3.32899,2.55778
3.29479,2.65175
3.26059,2.74572
3.22638,2.83969
3.19218,2.93366
3.15798,3.02763
3.12378,3.1216
3.08958,3.21557
3.05537,3.30954
3.02117,3.40351
2.98697,3.49748
2.95277,3.59145
2.91857,3.68542
2.88436,3.77939
2.85016,3.87335
2.81596,3.96732
2.78176,4.06129
2.74756,4.15526
2.71335,4.24923
2.67915,4.3432
2.64495,4.43717
2.61075,4.53114
2.57655,4.62511
2.54234,4.71908
2.50814,4.81305
2.47394,4.90702
2.43974,5.00099
3.5684,2.27588
3.60261,2.36985
3.63681,2.46382
3.67101,2.55778
3.70521,2.65175
3.73941,2.74572
3.77362,2.83969
3.80782,2.93366
3.23463,2.12909
3.20043,2.22306
3.16623,2.31702
3.70109,2.25248
3.70109,2.35248
3.70109,2.45248
3.70109,2.55248
3.70109,2.65248
3.70109,2.75248
3.70109,2.85248
3.70109,2.95248
3.70109,3.05248
3.20456,2.11172
3.14028,2.18833
3.076,2.26493
3.91625,2.15569
3.95045,2.24966
3.98465,2.34363
4.01885,2.4376
4.05305,2.53157
4.08726,2.62554
4.12146,2.71951
4.15566,2.81348
4.18986,2.90744
4.22407,3.00141
3.5342,2.26985
3.5684,2.36382
3.60261,2.45778
3.63681,2.55175
3.67101,2.64572
3.70521,2.73969
3.73941,2.83366
3.77362,2.92763
3.80782,3.0216
3.81777,2.18512
3.90437,2.23512
3.99097,2.28512
4.07757,2.33512
4.16418,2.38512
4.25078,2.43512
4.33738,2.48512
4.42398,2.53512
4.51059,2.58512
4.59719,2.63512
4.68379,2.68512
4.77039,2.73512
4.857,2.78512
4.9436,2.83512
5.0302,2.88512
3.01315,1.97378
2.94888,2.05039
3.67101,2.26985
3.70521,2.36382
3.73941,2.45778
3.77362,2.55175
3.80782,2.64572
3.84202,2.73969
3.87622,2.83366
3.91042,2.92763
3.73529,2.24645
3.76949,2.34042
3.80369,2.43439
3.83789,2.52836
3.8721,2.62233
3.9063,2.7163
3.9405,2.81027
